event_id,event_name,event_date,driver_type,impact_cycle,predictability,industry,intensity_score,source_note
A_20250407_600880,跌停异动_博瑞传播_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,R86新闻和出版业,4,近一年交易数据规则抽取
A_20250407_600881,跌停异动_亚泰集团_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C30非金属矿物制品业,4,近一年交易数据规则抽取
A_20250407_600883,跌停异动_博闻科技_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C13农副食品加工业,4,近一年交易数据规则抽取
A_20250407_600884,跌停异动_杉杉股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250407_600885,跌停异动_宏发股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20250407_600888,跌停异动_新疆众和_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250407_600889,跌停异动_南京化纤_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C28化学纤维制造业,4,近一年交易数据规则抽取
A_20250407_600892,跌停异动_*ST大晟_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,I64互联网和相关服务,4,近一年交易数据规则抽取
A_20250407_600894,跌停异动_广日股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,4,近一年交易数据规则抽取
A_20250407_600895,跌停异动_张江高科_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20250407_600906,跌停异动_财达证券_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_600909,跌停异动_华安证券_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_600916,跌停异动_中国黄金_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20250407_600917,跌停异动_重庆燃气_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,D45燃气生产和供应业,4,近一年交易数据规则抽取
A_20250407_600918,跌停异动_中泰证券_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_600927,跌停异动_永安期货_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_600933,跌停异动_爱柯迪_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C36汽车制造业,4,近一年交易数据规则抽取
A_20250407_600935,跌停异动_华塑股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20250407_600936,跌停异动_北投科技_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,I63电信、广播电视和卫星传输服务,4,近一年交易数据规则抽取
A_20250407_600938,跌停异动_中国海油_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B07石油和天然气开采业,4,近一年交易数据规则抽取
A_20250407_600939,跌停异动_重庆建工_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,E47房屋建筑业,4,近一年交易数据规则抽取
A_20250407_600955,跌停异动_维远股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20250407_600958,跌停异动_东方证券_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_600959,跌停异动_江苏有线_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,I63电信、广播电视和卫星传输服务,4,近一年交易数据规则抽取
A_20250407_600960,跌停异动_渤海汽车_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C36汽车制造业,4,近一年交易数据规则抽取
A_20250407_600961,跌停异动_株冶集团_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C32有色金属冶炼和压延加工业,4,近一年交易数据规则抽取
A_20250407_600962,跌停异动_国投中鲁_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C15酒、饮料和精制茶制造业,4,近一年交易数据规则抽取
A_20250407_600963,跌停异动_岳阳林纸_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C22造纸和纸制品业,4,近一年交易数据规则抽取
A_20250407_600965,涨停异动_福成股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C13农副食品加工业,4,近一年交易数据规则抽取
A_20250407_600966,跌停异动_博汇纸业_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C22造纸和纸制品业,4,近一年交易数据规则抽取
A_20250407_600967,跌停异动_内蒙一机_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C37铁路、船舶、航空航天和其他运输设备制造业,4,近一年交易数据规则抽取
A_20250407_600968,跌停异动_海油发展_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B11开采专业及辅助性活动,4,近一年交易数据规则抽取
A_20250407_600969,跌停异动_郴电国际_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,4,近一年交易数据规则抽取
A_20250407_600970,跌停异动_中材国际_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,4,近一年交易数据规则抽取
A_20250407_600973,跌停异动_宝胜股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20250407_600979,跌停异动_广安爱众_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,5,近一年交易数据规则抽取
A_20250407_600980,跌停异动_北矿科技_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20250407_600981,跌停异动_苏豪汇鸿_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F51批发业,4,近一年交易数据规则抽取
A_20250407_600982,跌停异动_宁波能源_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,4,近一年交易数据规则抽取
A_20250407_600983,跌停异动_惠而浦_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20250407_600984,跌停异动_建设机械_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,L71租赁业,4,近一年交易数据规则抽取
A_20250407_600986,跌停异动_浙文互联_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,I64互联网和相关服务,4,近一年交易数据规则抽取
A_20250407_600990,跌停异动_四创电子_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250407_600992,跌停异动_贵绳股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,4,近一年交易数据规则抽取
A_20250407_600996,跌停异动_贵广网络_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,I63电信、广播电视和卫星传输服务,4,近一年交易数据规则抽取
A_20250407_600997,跌停异动_开滦股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C25石油、煤炭及其他燃料加工业,4,近一年交易数据规则抽取
A_20250407_600998,跌停异动_九州通_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F51批发业,4,近一年交易数据规则抽取
A_20250407_601001,跌停异动_晋控煤业_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B06煤炭开采和洗选业,4,近一年交易数据规则抽取
A_20250407_601002,跌停异动_晋亿实业_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,4,近一年交易数据规则抽取
A_20250407_601003,跌停异动_柳钢股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C31黑色金属冶炼和压延加工业,4,近一年交易数据规则抽取
A_20250407_601005,跌停异动_重庆钢铁_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C31黑色金属冶炼和压延加工业,4,近一年交易数据规则抽取
A_20250407_601007,跌停异动_金陵饭店_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,H61住宿业,4,近一年交易数据规则抽取
A_20250407_601008,涨停异动_连云港_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,G55水上运输业,5,近一年交易数据规则抽取
A_20250407_601010,跌停异动_文峰股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20250407_601011,跌停异动_宝泰隆_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C25石油、煤炭及其他燃料加工业,4,近一年交易数据规则抽取
A_20250407_601012,跌停异动_隆基绿能_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20250407_601015,跌停异动_陕西黑猫_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C25石油、煤炭及其他燃料加工业,4,近一年交易数据规则抽取
A_20250407_601020,跌停异动_华钰矿业_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B09有色金属矿采选业,5,近一年交易数据规则抽取
A_20250407_601022,跌停异动_宁波远洋_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,G55水上运输业,4,近一年交易数据规则抽取
A_20250407_601059,跌停异动_信达证券_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_601061,跌停异动_中信金属_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F51批发业,4,近一年交易数据规则抽取
A_20250407_601068,跌停异动_中铝国际_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,4,近一年交易数据规则抽取
A_20250407_601069,跌停异动_西部黄金_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B09有色金属矿采选业,5,近一年交易数据规则抽取
A_20250407_601086,涨停异动_国芳集团_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20250407_601096,跌停异动_宏盛华源_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C33金属制品业,4,近一年交易数据规则抽取
A_20250407_601099,跌停异动_太平洋_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_601100,跌停异动_恒立液压_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,4,近一年交易数据规则抽取
A_20250407_601101,跌停异动_昊华能源_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B06煤炭开采和洗选业,4,近一年交易数据规则抽取
A_20250407_601106,跌停异动_中国一重_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20250407_601108,跌停异动_财通证券_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,J67资本市场服务,4,近一年交易数据规则抽取
A_20250407_601113,跌停异动_华鼎股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20250407_601116,跌停异动_三江购物_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20250407_601118,跌停异动_海南橡胶_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,A01农业,4,近一年交易数据规则抽取
A_20250407_601121,跌停异动_宝地矿业_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,B08黑色金属矿采选业,4,近一年交易数据规则抽取
A_20250407_601133,跌停异动_柏诚股份_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,E49建筑安装业,4,近一年交易数据规则抽取
A_20250407_601137,跌停异动_博威合金_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C32有色金属冶炼和压延加工业,4,近一年交易数据规则抽取
A_20250407_601138,跌停异动_工业富联_2025-04-07,2025-04-07,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
